,Fe,Mn,Ni,Co,Cr,del_G,del_H,Cp_FCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Melting Point_Avg,Melting Point_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Heat of fusion_Avg,Heat of fusion_Var
40,50,25,0,25,0,-791.4872916108852,-37.14971035162171,25.676763,-513.0,5078.7693770243195,-147.75,1462.74626217263,179.75,1779.5250286242112,177.25,1754.775482077408,800.75,7927.426731449494,5639.025,55826.349553063425,800.0,7920.003156565028,75067.5,743168.275030124,145425.0,1439708.0127494603,2532.5,25071.75066185048,12600.0,124740.00020041686,7900.0,78210.00575373972,2600.0,25740.000971250953,1826.8295,18085.612166244824,16850.0,166824.3239159086,23000.0,227700.29347807175,-3075.0,30459.81656215283,1425.0,14107.504704943394
41,50,30,0,20,0,-633.1783070828369,91.42587537151621,26.648499,-518.1,5129.256053756724,-150.6,1490.9593750334045,179.3,1775.070028759429,175.6,1738.4405333516588,793.5999999999999,7856.641589381559,5619.05,55628.59682871167,790.0,7821.003132591113,74852.0,741034.8282276617,144180.0,1427382.5847963819,2540.0,25146.000715819602,12610.0,124839.00019625277,7900.0,78210.00575373972,2590.0,25641.00095550094,1823.9297000000001,18056.904143824187,17370.0,171972.5585376923,23250.0,230175.25420861383,-2940.0,29124.582057087104,1410.0,13959.004190843987
42,55,20,0,25,0,-817.4376022601182,-20.36832761718961,25.599839,-536.75,5313.891916241805,-153.95000000000002,1524.1258594683054,180.0,1782.0000252525251,178.65,1768.6354074540068,802.95,7949.206624720482,5643.5599999999995,55871.245968505835,805.0,7969.5028075784,75293.5,745405.6713455097,146885.0,1454161.9378236388,2526.5,25012.350566270256,12595.0,124690.50017944431,7930.0,78507.00567465302,2605.0,25789.500867601142,1828.26215,18099.79538911037,14865.0,147173.58436553756,23195.0,229630.8007977153,-4165.0,41245.96398437064,1428.0,14137.204532721453
43,55,25,0,20,0,-643.6146828962374,156.8796335919942,25.795676,-541.85,5364.378536000233,-156.8,1552.3389404379445,179.55,1777.5450260119997,177.0,1752.3004708097294,795.8,7878.421502052298,5623.585,55673.4932603057,795.0,7870.5028428938385,75078.0,743272.2251780973,145640.0,1441836.521114651,2534.0,25086.600638587923,12605.0,124789.50017930195,7930.0,78507.00567465302,2595.0,25690.5008709445,1825.36235,18071.08736897128,15385.0,152321.89131900904,23445.0,232105.75967648884,-4030.0,39910.26183827913,1413.0,13988.7040500541
44,60,20,0,20,0,-647.5288900573432,206.9579902192618,25.517676,-565.5999999999999,5599.500222341276,-163.0,1613.7183006956325,179.8,1780.0200229210905,178.4,1766.1603981518779,798.0,7900.201409078126,5628.12,55718.389688318886,800.0,7920.002525252123,75304.0,745509.621461722,147100.0,1456290.4440598378,2528.0,25027.200546605287,12600.0,124740.0001603335,7960.0,78804.00548195504,2600.0,25740.000777000765,1826.795,18085.27059299893,13400.0,132671.17380953557,23640.0,234036.2634294096,-5120.0,50697.97155705542,1416.0,14018.403903440649
45,20,20,0,0,60,1391.891471841897,1470.136699715596,30.045794,-160.79999999999998,1592.2895339730144,-235.8,2334.4310703038545,170.0,1683.0001188354088,167.2,1655.280243342498,737.4000000000001,7300.26048042123,5335.42,52820.66069716981,660.0,6534.0048974576075,68770.0,680823.1484133012,170100.0,1683992.1431348782,2426.0,24017.40317769596,12740.0,126126.00025371453,10060.0,99594.1579611977,2460.0,24354.001313952496,1786.9442,17690.747724635567,10480.0,103762.18000793931,30040.0,297396.4013232171,-9780.0,96826.329167226,1770.0,17523.033658587774
46,20,25,0,0,55,1145.224479140311,1263.040721311702,29.444428,-180.39999999999998,1786.2821949512902,-226.55,2242.8581173360035,170.5,1687.9501177463744,166.64999999999998,1649.8352655644135,738.6,7312.140468152947,5350.130000000001,52966.28970065471,665.0,6583.504765700409,69092.0,684010.9457397594,166795.0,1651272.90171098,2441.0,24165.903446798755,12735.0,126076.50024885684,9865.0,97663.66931976292,2465.0,24403.5012856762,1788.3434,17704.59980165218,12220.0,120988.24785903795,29460.0,291654.4420371478,-8620.0,85343.74083668937,1733.5,17161.68578694995
47,20,30,0,0,50,923.9896752427621,1079.450487451147,29.009034,-200.0,1980.2821920120375,-217.3,2151.284940913221,171.0,1692.9001151869534,166.1,1644.3902860939065,739.8,7324.020453958331,5364.84,53111.918663379314,670.0,6633.004598219422,69414.0,687198.7415822296,163490.0,1618553.6032550791,2456.0,24314.40362007672,12730.0,126027.00024201164,9670.0,95733.17716445016,2470.0,24453.00124729069,1789.7426,17718.451877568532,13960.0,138214.0797458783,28880.0,285912.47262055567,-7460.0,73861.40927439714,1697.0,16800.337213877585
48,20,35,0,0,45,728.5045739921861,918.1514121904274,28.692056,-219.59999999999997,2174.2875614784716,-208.05,2059.7115112316096,171.5,1697.8501111700054,165.55,1638.9453049141086,741.0,7335.900437846741,5379.550000000001,53257.54758567805,675.0,6682.504395808505,69736.0,690386.5359612686,160185.0,1585834.244237083,2471.0,24462.90369927495,12725.0,125977.50023317656,9475.0,93802.68127830888,2475.0,24502.50119885723,1791.1417999999999,17732.303952387196,15700.0,155439.75411714983,28300.0,280170.4924505791,-6300.0,62379.476272248394,1660.5,16438.98789311556
49,20,40,0,0,40,558.9568597741472,778.3530081035497,28.462697,-239.19999999999996,2368.2969830661013,-198.8,1968.1377929403216,172.0,1702.800105708242,165.0,1633.5003220079266,742.2,7347.780419827473,5394.26,53403.176467881574,680.0,6732.0041592381685,70058.0,693574.3288970549,156880.0,1553114.8208294197,2486.0,24611.403686096408,12720.0,125928.00022234928,9280.0,91872.18142615315,2480.0,24552.001140436598,1792.5409999999997,17746.15602611075,17440.0,172665.31811571194,27720.0,274428.50085222564,-5140.0,50898.211559935975,1624.0,16077.637774250295
50,20,45,0,0,35,415.4483115063085,659.5169354873033,28.30007,-258.79999999999995,2562.3095363363104,-189.55,1876.5637437880976,172.5,1707.7500988142265,164.45,1628.0553373580392,743.4,7359.660399909768,5408.97,53548.80531031705,685.0,6781.5038892564235,70380.0,696762.1204093978,153575.0,1520395.3288750264,2501.0,24759.903582203224,12715.0,125878.50020952744,9085.0,89941.67735260444,2485.0,24601.50107208908,1793.9402,17760.008098741753,19180.0,189890.80177828518,27140.0,268686.49709280144,-3980.0,39418.1990963565,1587.5,15716.286802231625
51,20,50,0,0,30,298.022373205602,561.2615478474545,28.189467,-278.4,2756.324559989262,-180.3,1784.9893128531612,173.0,1712.700090500377,163.89999999999998,1622.6103509468928,744.6,7371.540378102803,5423.68,53694.43411330806,690.0,6831.003586589602,70702.0,699949.9105177455,150270.0,1487675.7638511155,2516.0,24908.403389217863,12710.0,125829.00019470869,8890.0,88011.16877987703,2490.0,24651.000993874466,1795.3393999999998,17773.86017028276,20920.0,207116.2251490694,26560.0,262944.4803756109,-2820.0,27940.982445146772,1551.0,15354.93491682723
52,20,55,0,0,25,206.6820279034491,483.3059870424568,28.120218,-298.0,2950.341566666477,-171.05,1693.4144381987537,173.5,1717.6500807789694,163.35,1617.165362756697,745.8,7383.420354415695,5438.389999999999,53840.06287717464,695.0,6880.503251943131,71024.0,703137.6992411941,146965.0,1454956.1208280476,2531.0,25056.90310872435,12705.0,125779.50017789067,8695.0,86080.65540526512,2495.0,24700.50090585209,1796.7386000000001,17787.712240736313,22660.0,224341.60211605873,25980.0,257202.44983281166,-1660.0,16472.40662441284,1514.5,14993.582051998115
53,20,60,0,0,20,141.4016855742975,425.4359305725284,28.084379,-317.59999999999997,3144.3601892912966,-161.8,1601.8390437244311,174.0,1722.6000696621372,162.79999999999998,1611.7203727694202,747.0,7395.30032885751,5453.1,53985.69160223346,700.0,6930.002886002285,71346.0,706325.4865984945,143660.0,1422236.3944225307,2546.0,25205.40274226936,12700.0,125730.00015907103,8500.0,84150.13689828437,2500.0,24750.000808080797,1798.1378,17801.564310104954,24400.0,241566.94260597829,25400.0,251460.40451729175,-500.0,5071.435694159988,1478.0,14632.2281351816
54,25,20,0,0,55,1171.13072631656,1193.024851737611,30.429435,-204.14999999999998,2021.4103968516633,-232.75,2304.2359476624783,170.75,1690.4251277415394,168.05,1663.6952772367904,740.8000000000001,7333.920542656568,5354.665000000001,53011.18635813045,670.0,6633.005352025581,69318.0,686248.3610228881,168255.0,1665726.6326036213,2435.0,24106.503126749845,12730.0,126027.00028168567,9895.0,97960.66274275609,2470.0,24453.001451764565,1789.77605,17718.783055354346,10235.0,101337.12451515486,29655.0,293584.9038779072,-9710.0,96133.329392048,1736.5,17191.385053275957
55,25,25,0,0,50,904.1141536500309,974.6648203481454,29.676398,-223.75,2215.4122579104774,-223.5,2212.6628900490014,171.25,1695.3751244193718,167.5,1658.2503022764686,742.0,7345.800524789656,5369.375,53156.81530790548,675.0,6682.505144030942,69640.0,689436.1557526556,164950.0,1633007.3565204781,2450.0,24255.003339517396,12725.0,125977.5002728662,9700.0,96030.17104014759,2475.0,24502.50140291803,1791.17525,17732.635130128918,11975.0,118563.16512728564,29075.0,287842.93742421403,-8550.0,84650.74305639614,1700.0,16830.03652699542
56,25,30,0,0,45,668.8912221298406,784.5291595341178,29.148855,-243.35000000000002,2409.4186669194714,-214.25,2121.0895967638894,171.75,1700.32511964624,166.95,1652.8053256509065,743.2,7357.680505023305,5384.085000000001,53302.44421735945,680.0,6732.004901959,69962.0,692623.9490339617,161645.0,1600288.0213370966,2465.0,24403.503457495604,12720.0,125928.00026205451,9505.0,94099.67563706051,2480.0,24552.001344085984,1792.57445,17746.487203808465,13715.0,135788.9724719942,28495.0,282100.96041133924,-7390.0,73168.41654703209,1663.5,16468.68725642697
57,25,35,0,0,40,465.9304801926473,621.2219542243101,28.774344,-262.95000000000005,2603.4286071448173,-205.0,2029.5160359060974,172.25,1705.2751134347795,166.39999999999998,1647.3603473435917,744.4000000000001,7369.560483366699,5398.795,53448.073086821896,685.0,6781.504626555968,70284.0,695811.7408867143,158340.0,1567568.6233527386,2480.0,24552.003482404445,12715.0,125878.50024924829,9310.0,92169.17630097385,2485.0,24601.50127532871,1793.97365,17760.33927639555,15455.0,153014.62533039122,27915.0,276358.9721811109,-6230.0,61686.49495635167,1627.0,16107.337191478919
58,25,40,0,0,35,295.4951693032763,483.9251451265518,28.508739,-282.54999999999995,2797.44134388909,-195.75,1937.9421695447984,172.75,1710.2251057974795,165.85,1641.915367337793,745.6,7381.440459828962,5413.505,53593.701916618855,690.0,6831.004318546432,70606.0,698999.531330458,155035.0,1534849.1585510937,2495.0,24700.503415922518,12710.0,125829.00023444516,9115.0,90238.67277946856,2490.0,24651.001196705987,1795.3728500000002,17774.191347892727,17195.0,170240.17059730645,27335.0,270616.97201949474,-5070.0,50205.25609933685,1590.5,15745.986277461314
59,25,45,0,0,30,157.7199516100345,372.1263725551316,28.323529,-302.15,2991.4563330424867,-186.5,1846.3679522240413,173.25,1715.1750967466849,165.3,1636.470385616556,746.8,7393.3204344191645,5428.215,53739.330707072775,695.0,6880.503978634123,70928.0,702187.320384383,151730.0,1502129.6225659088,2510.0,24849.003259688303,12705.0,125779.50021764278,8920.0,88308.1647980525,2495.0,24700.501108277134,1796.77205,17788.04341830254,18935.0,187465.63793132865,26755.0,264874.95915053954,-3910.0,38725.307229252554,1554.0,15384.634454545872
60,25,50,0,0,25,52.65622172330404,285.4850874123149,28.199409,-321.75,3185.4731630481524,-177.25,1754.7933289991731,173.75,1720.1250862945985,164.75,1631.0254021627009,748.0,7405.200407146319,5442.924999999999,53884.95945850265,700.0,6930.003607502668,71250.0,705375.1080673318,148425.0,1469410.0106420263,2525.0,24997.503015301347,12700.0,125730.00019883878,8725.0,86377.65205769372,2500.0,24750.00101010099,1798.1712499999999,17801.895487627527,20675.0,204691.0470074351,26175.0,259132.93272951627,-2750.0,27248.278844727054,1517.5,15023.281657148014
61,25,55,0,0,20,-19.69998560425302,223.7619665999191,28.122814,-341.34999999999997,3379.4915168557527,-168.0,1663.2182328245444,174.25,1725.0750744532832,164.2,1625.5804169588162,749.2,7417.080378019374,5457.635,54030.58817122404,705.0,6979.5032058163,71572.0,708562.8943978086,145120.0,1436690.3175910944,2540.0,25146.002684323408,12695.0,125680.5001780308,8530.0,84447.13423201523,2505.0,24799.500902235915,1799.57045,17815.747555870224,22415.0,221916.41139176706,25595.0,253390.89183512496,-1590.0,15780.544350560282,1481.0,14661.92781321747
62,30,20,0,0,50,975.0317688990272,944.5357693991828,30.796963,-247.5,2450.5390498826987,-229.7,2274.040780856843,171.5,1697.8501332567607,168.9,1672.110306469044,744.2,7367.580588632879,5373.91,53201.711948322016,680.0,6732.005644679749,69866.0,691673.5690929646,166410.0,1647461.1011765953,2444.0,24195.603042701787,12720.0,125928.00030175973,9730.0,96327.16486017845,2480.0,24552.00154773537,1792.6079,17746.8183815047,9990.0,98912.08475206657,29270.0,289773.40138459916,-9640.0,95440.32910672511,1703.0,16859.735837195076
63,30,25,0,0,45,692.8512555150301,671.3699796655274,29.874804,-267.09999999999997,2644.5465537592636,-220.45,2182.4676138490577,172.0,1702.8001277307915,168.35000000000002,1666.665334282801,745.4000000000001,7379.460565244591,5388.620000000001,53347.34084496406,685.0,6781.505363855433,70188.0,694861.3612874154,163105.0,1614741.7892266863,2459.0,24344.10319974839,12715.0,125878.50028896912,9535.0,94396.66993596755,2485.0,24601.501478568334,1794.0070999999998,17760.670454047868,11730.0,116138.09465459643,28690.0,284031.427468863,-8480.0,83957.74472911954,1666.5,16498.38661657557
64,30,30,0,0,40,448.3835760801994,486.4702602402413,29.251264,-286.7,2838.5571466856186,-211.2,2090.8941981841167,172.5,1707.7501207729424,167.8,1661.2203604579377,746.6,7391.340539983258,5403.33,53492.969701717906,690.0,6831.005050503183,70510.0,698049.1520678182,159800.0,1582022.416010595,2474.0,24492.603263026165,12710.0,125829.00027418163,9340.0,92466.17111138538,2490.0,24651.001399537505,1795.4063,17774.52252550122,13470.0,133363.87498119572,28110.0,278289.4425413943,-7320.0,72475.42328265493,1630.0,16137.036605275454
65,30,35,0,0,35,242.8895879182155,330.8539869921397,28.820126,-306.29999999999995,3032.570235790096,-201.95,1999.3204996948336,173.0,1712.7001123956288,167.25,1655.7753849782887,747.8,7403.220512857901,5418.040000000001,53638.598518908475,695.0,6880.504705325039,70832.0,701236.9414534577,156495.0,1549302.9776467222,2489.0,24641.1032342304,12705.0,125779.50025739489,9145.0,90535.66813692822,2495.0,24700.501310702177,1796.8055,17788.37459586729,15210.0,150589.50451475693,27530.0,272547.4459062128,-6160.0,60993.51326165759,1593.5,15775.685748961912
66,30,40,0,0,30,76.67556985211013,204.3033670991881,28.520663,-325.9,3226.585370790613,-192.7,1907.746477653674,173.5,1717.6501026111225,166.7,1650.3304078274748,749.0,7415.100483877478,5432.75,53784.22729685711,700.0,6930.004329002977,71154.0,704424.7294632692,153190.0,1516583.4699184876,2504.0,24789.603115015776,12700.0,125730.00023860653,8950.0,88605.16074134734,2500.0,24750.001212121184,1798.2046999999998,17802.22666514863,16950.0,167815.0296904303,26950.0,266805.4368074234,-5000.0,49512.300895837994,1557.0,15414.33398820721
67,30,45,0,0,25,-50.12075647148504,106.760527808,28.315471,-345.5,3420.6022035600695,-183.45,1816.1720831187774,174.0,1722.6000914315546,166.15,1644.8854289889007,750.1999999999999,7426.980453050889,5447.459999999999,53929.85603588173,705.0,6979.5039221996285,71476.0,707612.5161158472,149885.0,1483863.8882373949,2519.0,24938.102906997556,12695.0,125680.50021781422,8755.0,86674.64862922722,2505.0,24799.501103852876,1799.6039,17816.078733347767,18690.0,185040.47965242632,26370.0,261063.41442262643,-3840.0,38032.418014110015,1520.5,15052.981257877125
68,30,50,0,0,20,-137.4650758156113,38.21821229351553,28.180159,-365.09999999999997,3614.6204607123,-174.2,1724.5972567530077,174.5,1727.5500788689167,165.6,1639.440448445749,751.4000000000001,7438.860420386984,5462.17,54075.48473629682,710.0,7029.003485558959,71798.0,710800.3014294521,146580.0,1451144.2276011023,2534.0,25086.60261175275,12690.0,125631.00019501556,8560.0,84744.13147823275,2510.0,24849.00098595515,1801.0031,17829.93080046722,20430.0,202265.8736168808,25790.0,255321.3778554393,-2680.0,26555.588865622994,1484.0,14691.627486429132
69,35,20,0,0,45,800.7465419240762,809.691588874457,31.141207,-290.84999999999997,2879.672010403268,-226.65,2243.845568104008,172.25,1705.2751354253658,169.75,1680.5253311092933,747.5999999999999,7401.2406185719965,5393.155000000001,53392.23746850216,690.0,6831.005782459857,70414.0,697098.7727295179,164565.0,1629195.5481509885,2453.0,24284.70292591614,12710.0,125829.00031391809,9565.0,94693.66417559308,2490.0,24651.00160236902,1795.43975,17774.85370310824,9745.0,96487.06190469269,28885.0,285961.89364144305,-9570.0,94747.32830006343,1669.5,16528.08597357843
70,35,25,0,0,40,512.2703917097997,492.475467627065,30.035366,-310.45,3073.683309565252,-217.4,2152.272286677501,172.75,1710.2251277244175,169.2,1675.0803616543296,748.8,7413.12058973817,5407.865,53537.866312579776,695.0,6880.505432015878,70736.0,700286.5624481167,161260.0,1596476.1990709414,2468.0,24433.203027847165,12705.0,125779.500297147,9370.0,92763.16585800638,2495.0,24700.50151312722,1796.8389499999998,17788.705773430578,11485.0,113713.03722528917,28305.0,280219.9119530944,-8410.0,83264.74584120221,1633.0,16166.73601565882
71,35,30,0,0,35,265.7586007457721,237.818082511596,29.315295,-330.04999999999995,3267.696841431285,-208.15,2060.6987427811955,173.25,1715.1751186103418,168.64999999999998,1669.6353905868189,750.0,7425.000559057218,5422.575000000001,53683.495117195984,700.0,6930.00505050321,71058.0,703474.3507860112,157955.0,1563756.7864552978,2483.0,24581.70303701515,12700.0,125730.0002783743,9175.0,90832.66342566423,2500.0,24750.001414141374,1798.2381500000001,17802.557842668273,13225.0,130938.78781705596,27725.0,274477.9187748989,-7250.0,71782.42946571257,1596.5,15805.385216754446
72,35,35,0,0,30,62.9913888957426,40.08243995845532,28.830861,-349.6499999999999,3461.712230602075,-198.9,1969.1248997968617,173.75,1720.1251080953386,168.1,1664.1904178909333,751.2,7436.880526537992,5437.285,53829.12388267103,705.0,6979.504638582885,71380.0,706662.1377618869,154650.0,1531037.3062306484,2498.0,24730.20295509117,12695.0,125680.50025759764,8980.0,88902.15661051199,2505.0,24799.501305469836,1799.63735,17816.409910823848,14965.0,148164.3920616556,27145.0,268735.91337035695,-6090.0,60300.531175106575,1560.0,15444.033517834645
73,35,40,0,0,25,-94.28252161329056,-64.50519895833895,28.501545,-369.24999999999994,3655.729181367241,-189.65,1877.5507139622089,174.25,1725.0750961914673,167.55,1658.7454435506372,752.4,7448.760492189287,5451.995000000001,53974.75260932175,710.0,7029.00419689731,71702.0,709849.9233940932,151345.0,1498317.7539677622,2513.0,24878.702783706387,12690.0,125631.00023481465,8785.0,86971.64512069436,2510.0,24849.00118717048,1801.0365500000003,17830.26197789983,16705.0,165389.8956859215,26565.0,262993.8949386468,-4930.0,48819.345960387465,1523.5,15082.680854211561
74,35,45,0,0,20,-205.1191404907277,-138.2398168123855,28.28003,-388.84999999999997,3849.747457626279,-180.4,1785.9761325392901,174.75,1730.0250829106494,167.0,1653.3004675496827,753.5999999999999,7460.640456019843,5466.705,54120.381297461536,715.0,7078.503726070927,72024.0,713037.7077006517,148040.0,1465598.1248418682,2528.0,25027.202524453267,12685.0,125581.50021002298,8590.0,85041.12863785382,2515.0,24898.50105930074,1802.4357499999999,17844.114043898724,18445.0,182615.327163412,25985.0,257251.86260744548,-3770.0,37339.531598561865,1487.0,14721.327154845789
75,40,20,0,0,40,647.2960182996558,710.2662100583657,31.45461,-334.2,3308.807602445328,-223.60000000000002,2213.6503075237515,173.0,1712.7001342908804,170.6,1688.9403512261763,751.0,7434.900632691738,5412.400000000001,53582.76291941766,700.0,6930.005772003368,70962.0,702523.9720352609,162720.0,1610929.9727921137,2462.0,24373.802776751927,12700.0,125730.00031814205,9400.0,93060.16054144759,2500.0,24750.001616161564,1798.2716,17802.889020186445,9500.0,94062.05728135016,28500.0,282150.38043568184,-9500.0,94054.32696053914,1636.0,16196.435422647788
76,40,25,0,0,35,359.125592621861,368.7825219100314,30.154949,-353.79999999999995,3502.82162120768,-214.35000000000002,2122.0769063584858,173.5,1717.6501244432754,170.05,1683.4953844605573,752.2,7446.780598486839,5427.110000000001,53728.39171149142,705.0,6979.505354966067,71284.0,705711.759335637,159415.0,1578210.5852594576,2477.0,24522.302824163966,12695.0,125680.50029738106,9205.0,91129.6586463485,2505.0,24799.501507086792,1799.6707999999999,17816.741088298462,11240.0,111287.99369204209,27920.0,276408.3906468832,-8340.0,82571.74637852829,1599.5,15835.084680859778
77,40,30,0,0,30,118.0122414624993,98.15023180968001,29.341524,-373.4,3696.837328041362,-205.10000000000002,2030.5032280200887,174.0,1722.6001132009715,169.5,1678.050416107931,753.4000000000001,7458.660562460261,5441.820000000001,53874.02046452446,710.0,7029.004908235589,71606.0,708899.545287624,156110.0,1545491.13181215,2492.0,24670.802779804308,12690.0,125631.00027461375,9010.0,89199.15240628691,2510.0,24849.001388385812,1801.0700000000002,17830.59315533098,12980.0,128513.71156417513,27340.0,270666.3888627474,-7180.0,71089.43508004547,1563.0,15473.73304345141
78,40,35,0,0,25,-73.72187625224888,-110.7796996331499,28.809441,-393.0,3890.8544704216324,-195.85000000000002,1938.929233236737,174.5,1727.5501005759572,168.95,1672.6054461527976,754.6,7470.540524620692,5456.530000000001,54019.649178832515,715.0,7078.504432434863,71928.0,712087.3299093307,152805.0,1512771.6081732232,2507.0,24819.302645320233,12685.0,125581.50024983776,8815.0,87268.64153291262,2515.0,24898.501260116038,1802.4692,17844.445221286493,14720.0,145739.28838854676,26760.0,264924.3743033094,-6020.0,59607.548683031746,1526.5,15112.380446177234
79,40,40,0,0,20,-214.6811141633934,-262.7891728632731,28.455649,-412.59999999999997,4084.8728437982004,-186.60000000000002,1847.354874949586,175.0,1732.5000865800844,168.39999999999998,1667.1604745794568,755.8,7482.420484976769,5471.24,54165.27785472793,720.0,7128.003928169513,72250.0,715275.1132185434,149500.0,1480052.0096874975,2522.0,24967.80242231983,12680.0,125532.0002230507,8620.0,85338.12571178254,2520.0,24948.00112233443,1803.8683999999998,17858.297286167523,16460.0,162964.76889192953,26180.0,259182.346119484,-4860.0,48126.39130456386,1490.0,14751.026818496399
80,45,20,0,0,35,515.718446314434,637.6316145307219,31.729638,-377.54999999999995,3737.9449196717705,-220.55,2183.4549971318393,173.75,1720.1251298960783,171.45,1697.3553668869697,754.4,7468.560631205989,5431.645,53773.28830180479,710.0,7029.005619573796,71510.0,707949.167109758,160875.0,1592664.374331579,2471.0,24462.90259556294,12690.0,125631.00031441284,9235.0,91426.65379964422,2510.0,24849.00158960114,1801.10345,17830.924332760664,9255.0,91637.07232883426,28115.0,278338.8615429042,-9430.0,93361.32507628627,1602.5,15864.784141298614
